,Name,Review,Rating,No_of_Reviews,No_of_Followers,Cost,Cuisines,Mean Rating,Mean Reviews,Mean Followers
7638,The Old Madras Baking Company,beautiful set inside seating well alfresco review take away banana bread carrot cake couple varieties bagels whole wheat bread everything made fresh without preservatives cut bread right front coming packing use plastic except pack bread banana bread amazing carrot cake also goodpacking 5 5taste 5 5quantity 4 5value money 4 5overall experience 5 5,5.0,72.0,42,350,bakery,2.96,4.08,3.18
7639,The Old Madras Baking Company,chennai big fan old madras baking company ordered place timestaste awesome complaints ever fresh tastes good concern way delivery person handles foodlast time pizza arrived cold completely cold today pizza came dismantled brought upside delivery personone suggestion management pls instruct delivery team handle food care respect otherwise lose customers see photos know,4.0,146.0,242,350,bakery,2.96,4.08,3.18
7640,The Old Madras Baking Company,staying ramky towers frequent place quite often although little know incredibly disrespectful staff really found hair ice cube inside iced tea informed staff counter willingly accepted without checking 10 minutes later one staff folks comes back saying sure hair find removed ice cube hair quite discussion brought executive chef literally stood absolutely contribution discussion eventually one staffs members nandu photo asserted hell personally pay asked owners contact waived bill sincerely disappointed attitude staff,1.0,3.0,0,350,bakery,2.96,4.08,3.18
7641,The Old Madras Baking Company,probably place hyderabad serving bagels taste really good little away city good bagels worth drive,5.0,1.0,0,350,bakery,2.96,4.08,3.18
7642,The Old Madras Baking Company,small place near meenakshi opp deloitte building courteous staff good food outside seating well decent overall decent place,3.0,62.0,94,350,bakery,2.96,4.08,3.18
7643,The Old Madras Baking Company,got good baked items like bread bagels puff pastries etc menu items also decent dont order feta cheese omellete salty chef know better service improved,3.0,4.0,0,350,bakery,2.96,4.08,3.18
7644,The Old Madras Baking Company,amazing food really good variety muffins menu favourite blueberry muffin one definitely try goes light pockets well must visit want talk spend quality time friends right opposite deloitte gachibowli makes easily accessible well definitely visit,5.0,28.0,14,350,bakery,2.96,4.08,3.18
7645,The Old Madras Baking Company,always visit place want buy good bread good variety pricy tastes amazing today tried bagel americano recommended bagel one best ever tried must visit place bread lovers,5.0,30.0,11,350,bakery,2.96,4.08,3.18
7646,The Old Madras Baking Company,tried cold coffee chilly cheese toast bagel cream cheese cheese toast bagel good cream cheese also great cold coffee decent would rated 4 service disappointing asked water twice staff didnt seem care,3.0,43.0,140,350,bakery,2.96,4.08,3.18
7647,The Old Madras Baking Company,beautiful classy set bakery real essence baking ingrainedloved old school charm new age tech enablementthis place bliss bread loverscalled chicken sandwich masala omelette along filter coffeefilter coffee perfectmasala omelette goodbreads sandwich fresh crisploved,4.0,125.0,1812,350,bakery,2.96,4.08,3.18
7648,The Old Madras Baking Company,paid additional amount add chiken pasta pasta came nothing,3.0,1.0,43,350,bakery,2.96,4.08,3.18
7649,The Old Madras Baking Company,place lunch colleague place quite popular among people working deloitte meenakshi gachibowli though small placewe chicken makhani pizza pizza good made thin crest ambience also good bakery products display also seemed fresh delicious though couldnt taste pricing wise bit higher side feltoverall good experience place would rate asfood 4 5ambience 45 5service 4 5,4.0,99.0,2972,350,bakery,2.96,4.08,3.18
7650,The Old Madras Baking Company,ordered double margherita pizza white sauce pasta texture white sauce clumpy pasta still hot pizza fine taste wise cant called margherita pizza strands shredded basil dry sachets oregano seasoning expired 3 months ago june opened sachets lot clumps okay give seasoning dont sending expired stuff completely unacceptable delivery packing good wish paid attention food,2.0,2.0,9,350,bakery,2.96,4.08,3.18
7651,The Old Madras Baking Company,one nicer places hyderabad whether evening cup coffee breakfastquality taste beverages food goodbest part bakes breads bagels productsa bit expensive side compared similar coffee places something indoor seating arrangement,4.0,4.0,12,350,bakery,2.96,4.08,3.18
7652,The Old Madras Baking Company,another random pleasant pick zomato breakfast good place bakery fooddishes tried breakfast butter croissant chicken omeletteambiance pretty impressive must try breakfast lovers interiors beautifulservice needs bit improvement terms outside sitting,4.0,42.0,58,350,bakery,2.96,4.08,3.18
7653,The Old Madras Baking Company,ordered red sauce veg pasta got delivered friends house taste great average richness pasta lagging felt could better gravy sauce lil thick watery heard lot place bit disappointed hoping get order hopefully better,3.0,76.0,285,350,bakery,2.96,4.08,3.18
7654,The Old Madras Baking Company,ignored restaurant almost year thinking would regular bakery regretthey make amazing pizzas many authentic cakes ambiance cool good place hang friends colleaguesmust try smoked pizza banana cake carrot cake freshly baked breadsdont miss filter coffee,4.0,55.0,899,350,bakery,2.96,4.08,3.18
7655,The Old Madras Baking Company,visited place yesterdayambience quite good ordered hazelnut coffee peach iced tea red sauce pasta paneer pizza coffee totally amazingpizza freshly baked tasted goodpasta average overall good place hangout friends,4.0,3.0,4,350,bakery,2.96,4.08,3.18
7656,The Old Madras Baking Company,place freshly baked stuff probably best youd find locality beverages averagethe danish custard banana cake made place permanent orders since quite frequent cheese puff soft texture came lot chillis mushroom spinach puff good special omlette didnt really match expectations main course ive tried tuna melt sandwich egg salad sandwich double cheese margherita pizza smoke chicken cherry mushrooms pizza red sauce pasta good points go food herecapuccino latte filter coffee matter didnt really please even peach iced tea wasnt greatpretty ambience good food great drinks,4.0,38.0,106,350,bakery,2.96,4.08,3.18
7657,The Old Madras Baking Company,absolute goto place place blessing since serves amazing coffee also absolutely near office hop whenever wantambience love fancy boring right food coffee looooveee everything eat absolutely fresh love donuts sandwiches coffee tried almost everything menu guarantee nothing disappoint youmust try egg salad sandwich focaccia bread coffee nutella briocheprice affordable guaranteed smile leaveservice amazing staff,5.0,5.0,5,350,bakery,2.96,4.08,3.18
7658,The Old Madras Baking Company,old madras baking company posh sound spectacular ambience place must try breakfast lovers really amazing bread rolls bakery items available purchase ive tried garlic bread english bread croissants chocolate muffins custard chocolate danish brownies worth itover breakfast tried triple cheese sandwich found quite average white sauce pasta delicious though ive also tried mushroom sandwich veggies super amazingalthough price point probably little higher side worth try,4.0,86.0,216,350,bakery,2.96,4.08,3.18
7659,The Old Madras Baking Company,whenever crave good cup coffee place want head totheir madras coffee soothing refreshing amazingi tried cappuccino go back madras coffee probablythey bake breads sandwiches must trywe ordered grilled chicken sandwich egg sandwich focaccia bread trust mouth watering stuffing adequate perfect crunchalso vouch grilled chicken salad loaded chicken veggies fillingthey also counter freshly baked cakes muffins breads cookiesso though menu isnt elaborate whatever offering quite goodprice wise ok quality quantity stuff providingthey indoor outdoor seating areaso choose according weather outsidethough service bit slow relax sipping cup coffeechatting away reading book cafe right,4.0,16.0,11,350,bakery,2.96,4.08,3.18
7660,The Old Madras Baking Company,didnt give 5 felt everything bit costly herebut bagel cream cheese must try deliciousbagel costed 50 bucks plus cream another 50,4.0,13.0,10,350,bakery,2.96,4.08,3.18
7661,The Old Madras Baking Company,loved bakery bunch bakery items try along pasta pizza sandwiches soupsambience delivery time apt evening hangout placethings try sure carrot cake victoria cake bagel cream cheese,4.0,6.0,69,350,bakery,2.96,4.08,3.18
7662,The Old Madras Baking Company,croissants served scrambled eggs awesome start day scream led eggs really nice soft delicious disappointed special omelette costlier scrambled eggs tastes better tried scrambled eggs omelette special omelette must say scrambled eggs favourite,3.0,34.0,50,350,bakery,2.96,4.08,3.18
7663,The Old Madras Baking Company,egg salad cappuccino goodchilli garlic cheese toast could cheese spice added itbrownie shake required lot improvementsnot great place,2.0,19.0,32,350,bakery,2.96,4.08,3.18
7664,The Old Madras Baking Company,visited cafe sunday evening little disappointed see hardly baked item available display stuck menuwe ordered hot chocolate apple iced tea chicken melt sandwich fizzy lemonadeservice quick items freshly prepared served jiffythe place tad bit pricy worth,4.0,155.0,1802,350,bakery,2.96,4.08,3.18
7665,The Old Madras Baking Company,pathetic service 37 mins still waiting cup coffee coffee shop cant provide cup coffee 10 mins shut,1.0,6.0,7,350,bakery,2.96,4.08,3.18
7666,The Old Madras Baking Company,bagels reminded new york need say morenever thought would find authentic jewish taste outside israel big apple ever big thank,5.0,3.0,1,350,bakery,2.96,4.08,3.18
7667,The Old Madras Baking Company,worst horrible,1.0,1.0,1,350,bakery,2.96,4.08,3.18
7668,The Old Madras Baking Company,especially thought place closed surprise find open running efficiently beautiful years immediately want enjoy food extremely delicious lip smacking also recommended 20 friends visit hope restaurant gets business would like give place four stars,3.0,29.0,208,350,bakery,2.96,4.08,3.18
7669,The Old Madras Baking Company,great breads buying regularly consistency amazing breadsmy gripe wish dark chocolate cookie equally consistent days great feels stale daysfantastic place nonetheless,5.0,12.0,162,350,bakery,2.96,4.08,3.18
7670,The Old Madras Baking Company,ordered egg white omlette got regular omlette,1.0,1.0,1,350,bakery,2.96,4.08,3.18
7671,The Old Madras Baking Company,bought assortment bakery products say ive far superior pastry alright cookie moist banana cake good croissants soggyoverall one time visit,3.0,193.0,1273,350,bakery,2.96,4.08,3.18
7672,The Old Madras Baking Company,gone old madras baking company past buying bread never sat meal saturday morning check house right opposite place raining husband wanted coffee landed place chilled one table check wanted order despite place almost emptymy husband placed order us mushroom omelette roasted mushroom makhani sandwich im usually coffee person weather demanded hot beverage filter coffee first thing came mind ordered 2 filter coffees 1 bagel cream cheese bagel amazing coffee im big fan cream cheese husband loved made pact go breakfast every saturday mornings realised important meal missing due laziness would recommend place everyone sure sure going back bagels coffee,5.0,14.0,5,350,bakery,2.96,4.08,3.18
7673,The Old Madras Baking Company,nice cozy cafe pleasant ambience tried red velvet pastry decent enough would say coffees place also worth try,4.0,10.0,0,350,bakery,2.96,4.08,3.18
7674,The Old Madras Baking Company,filter coffee croissant cravings get satiated hums beat synced mine tasting one time control calories got wide array goodies custard bun banana cake danish etc etc variety cheese preserves pickles get door air blowers keep flies away would given 5,4.0,12.0,4,350,bakery,2.96,4.08,3.18
7675,The Old Madras Baking Company,taste good croissant became moist packed along omlette please ensure appropriate packing,4.0,1.0,1,350,bakery,2.96,4.08,3.18
7676,The Old Madras Baking Company,calm place breakfast open early 7am morning see bake fresh bread everything fresh coffee amazing go place nice start,5.0,5.0,5,350,bakery,2.96,4.08,3.18
7677,The Old Madras Baking Company,edd didnt taste croissant crispy instead packing one big box use 2 small ones croissant remains crispy total waste money order,1.0,16.0,131,350,bakery,2.96,4.08,3.18
7678,The Old Madras Baking Company,chicken sandwich stale inedible highly unprofessional restaurant like want money refunded,1.0,1.0,189,350,bakery,2.96,4.08,3.18
7679,The Old Madras Baking Company,old madras go place nice coffee sandwich whenever weather nice want enjoy sitting outdoorthe coffee quite good lot variations available best part freshly baked breads beautiful soft breads make sandwiches tasty grilled butter even puffs victoria cake nice havecoming worst part service visits past couple months biggest turn place almost always go counter place order instead waiter coming second would cleanliness outdoor seating often see flies buzzing tables though kitchen looks quite hygienic,3.0,60.0,355,350,bakery,2.96,4.08,3.18
7680,The Old Madras Baking Company,go filter coffee sandwich especially monsoon prices high also variety bakery items choose well,4.0,41.0,135,350,bakery,2.96,4.08,3.18
7681,The Old Madras Baking Company,breakfast old madras baking company really something people aware aboutthe ambience service would make soul heart happy starting veg white pasta ending good cup cold coffeewhat else u need pamper weekends,4.0,10.0,10,350,bakery,2.96,4.08,3.18
7682,The Old Madras Baking Company,food order,2.0,1.0,0,350,bakery,2.96,4.08,3.18
7683,The Old Madras Baking Company,hidden away gachibowli lies amazing bakery chocolate cake kill pastry bread super soft melts mouth apple muffin chicken pot pie nutella doughnut chocolate babka favorites miss chocolate cake ps get best coffee,5.0,10.0,36,350,bakery,2.96,4.08,3.18
7684,The Old Madras Baking Company,simply wow taste concept ambience service everything perfect favourite place go office crave food really want visit chennai,5.0,16.0,4,350,bakery,2.96,4.08,3.18
7685,The Old Madras Baking Company,place located near hdfc bank inside meenakshi bamboos commercial complex gachibowli area went along friend read great reviews doughnuts cakesmy first impression place nice decor relaxed seating areas indoor outdoor went around 1 pm hot opted sitting indoorwe tried many cakes cookies doughnuts liked favorite area red velvet doughnut rs60 freshly baked stuffed gooey cream fillingb salted nutella doughnut rs75 soft stuffed nutellac banana cake rs155 moist soft cake like sweet breadd dark chocolate cookie rs50 soft sweetepicureantalescom,4.0,452.0,2464,350,bakery,2.96,4.08,3.18
7686,The Old Madras Baking Company,restaurant good food good ambience outdoor seating area average really need improve service front took restaurant half hour prepare coffee sandwich menus seating area setup semi self service go counter give order serve seat,3.0,44.0,33,350,bakery,2.96,4.08,3.18
7687,The Old Madras Baking Company,stale pizza,1.0,1.0,0,350,bakery,2.96,4.08,3.18
7688,The Old Madras Baking Company,twice times breakfast must say love cook bakery fresh pure delight size sandwiches huge omelettes interesting tasty,4.0,44.0,25,350,bakery,2.96,4.08,3.18
7689,The Old Madras Baking Company,tried places called old madras baking company pleasantly surprised ambiance quality food ordered mushroom sandwich came brown bread pinch basil tomato sauce filling bell peppers extra grease best partthey bake fresh bread everyday items look good variety options like bagels custard buns brownies croissants also tried multi grain bread flax seeds millets healthy seeds totally yummyworth price pay conscious eaters theres always option customise food,5.0,1.0,59,350,bakery,2.96,4.08,3.18
7690,The Old Madras Baking Company,ate much like sooo much food yum interiors good however sat outside beautiful peaceful service good staff courteous best bagel ever excellent experience,5.0,35.0,119,350,bakery,2.96,4.08,3.18
7691,The Old Madras Baking Company,amazing place hang friends coffee breads amazing bake fresh everyday big craving spinach corn cheese toast also cinnamon bomb donuts really good specially salted nuttela elvis donuts dont ever miss chennai filter coffee great place customer friendly small let compared chennai outlets lack items hopefully get back way chennai must go place hyderabad,4.0,18.0,52,350,bakery,2.96,4.08,3.18
7692,The Old Madras Baking Company,though less variety food quite impressed quality taste really appreciate ambience pretty clean place speciality breads try bread sure garlic bread awesome herevery detailed menu professional core stick basics dont try satisfy every cuisine,4.0,8.0,44,350,bakery,2.96,4.08,3.18
7693,The Old Madras Baking Company,love place much forget clicking pictures everytime go spinach feta cheese omelette plain bagel cream cheese antipesti pesto sandwich chicken sausage roll must haves cakes bit bready word,5.0,94.0,277,350,bakery,2.96,4.08,3.18
7694,The Old Madras Baking Company,one definitely try coconut bun cream cheese bagels bread loafs fresh get variety cheese super place hangout,5.0,22.0,116,350,bakery,2.96,4.08,3.18
7695,The Old Madras Baking Company,liked ambience wooden tables looked great able take beautiful snaps service prompt ordered victoria cake red velvet brownie chocolate croissant victoria cake layer cream blueberry sauce sandwiched two slices sponge cake tasted delicious croissant chocolate reminded cadbury diary milk red velvet brownie good,4.0,14.0,31,350,bakery,2.96,4.08,3.18
7696,The Old Madras Baking Company,good place bakery food mutligrain cereal bread tasted good desserts awesome red velvet donut apple muffinthe cakes little priced get paid,4.0,49.0,987,350,bakery,2.96,4.08,3.18
7697,The Old Madras Baking Company,visited place hot sultry morning ordered red sauce pasta veg feta pizza dishes tasted good timely service good place hangout chill surely visit place visit hyderabad,4.0,15.0,1211,350,bakery,2.96,4.08,3.18
7698,The Old Madras Baking Company,great place right next colony super convenient case im craving croissant morning want lemonade school great place meet people chill pasteries great four cheese pizza amendabe alfredo pasta amazing wide range milkshakes well also allow bring dog sit outside props indoor seating kind bright uncomfortable outdoors smells like smoke many mosquitos seating kind dread go food service definitely makes,4.0,6.0,9,350,bakery,2.96,4.08,3.18
7699,Squeeze @ The Lime,liked ambience lighting however food quality needs lot improvement especially sizzlers made good lasgna idea sizzler made also services little slow,1.0,6.0,30,650,italian north indian chinese salad,3.27,1.49,2.08
7700,Squeeze @ The Lime,searching good veg place around gachibowli host daughters 1st bday ended lime dinesh manager made sure menu arrangements taken care happy way went except points caution personal fav foods welcome drink pan shots starters yum banana tikki gravys malai kofta noodles mango dal chats chocolate gulabjamunwhat good food great contrast generally see party places hall free staff friendly roof top gives different experience regular ac hallthings keep mind mic system caused issues spoiled party mood good mic system please make sure working condition av operator stand party place strictly small group statis crowd exceed 60 65 pax enjoy place fullest 5060 pax since roof top summers pain ful even coolers always tension rain pwith exceptions loved place suite rooms one best area reasonable price ala carte menu also serves best veg food part city,4.0,1.0,56,650,italian north indian chinese salad,3.27,1.49,2.08
7701,Squeeze @ The Lime,really dont go rating evening trust food good coming service damn slow 90 items menu unavailable available items served 40mins later order even people visited waste money time,1.0,34.0,40,650,italian north indian chinese salad,3.27,1.49,2.08
7702,Squeeze @ The Lime,need least 2 hrs time get food prepare better go restaurant instead ordering food iti ordered food either cancel take 2 hr prepare food,2.0,2.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7703,Squeeze @ The Lime,sizzlers smoking hot staff really friendly help u choosing dish turmoil although took time serve dish worth wait,5.0,14.0,116,650,italian north indian chinese salad,3.27,1.49,2.08
7704,Squeeze @ The Lime,hotel accommodation hotel downstairsi 3days hotel hospitality good suiets costing around 3k per dayin room provided things 24 7 hot water facilityall decorative pieces good beautiful ambiencei ate shezwan fried rice good spicy costing around 225we ate veg biryani garlic naan panner tikka masala curry good tasteif stay hotel breakfast complimentarythey provided many bf items could able manycoming breakfast break provided english indian breakfastthey gave milk cornflakes idli dosa upmacoming english bf provided fruit bread wheat bread also milk bread toast alsothey gave 2 variety cakes one pastry cup cake also given roasted tomato along mynassieone crossient watermelon juice fruitsoverall ambience 5 5food 5 5service 5 5one thing place vegans non vegetarians,5.0,60.0,2006,650,italian north indian chinese salad,3.27,1.49,2.08
7705,Squeeze @ The Lime,booked lime catering private occasion gathering around 80 guests start professional getting arrangements clear customer provide necessary details services provided event day event day sharp time things well set guests started coming starters welcome drinks floated guests nicely main course desserts also pretty delicious overall extremely impressed satisfied services highly recommend events,5.0,2.0,29,650,italian north indian chinese salad,3.27,1.49,2.08
7706,Squeeze @ The Lime,one best restaurants gachibowli goo quality good quantity spoke chef vishal good providing service thank one suggestion zomato coupons codes available restaurant kindly provide offers restaurant,5.0,2.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7707,Squeeze @ The Lime,daughters birthday party last week really happy service food staff mr dinesh helped lot menu options arranged whatever asked promised everyone attend party happy arrangement service,5.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7708,Squeeze @ The Lime,seven stars lime team great food professionally trained staff passion customer service make best business outdoor catering unit excellent simply leave event hands without worry magic guests appreciated setup menu food service given lime team special credit raj dinesh taking care every single detail making event success keep great job,5.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7709,Squeeze @ The Lime,lime buffet really surprised see quality food price offered amazing moment decided celebrate sons first birthday lime enquired mr dinesh met decided menu agreed changes made ordered cake wanted normal cakethe birthday party huge hit guests raving food starters yummiest amongst baby corn chilli garlic best bajjis hot good highlight day signature drink lime lemonade kind guests wereenjoying alotwe wanted onion garlic items tthe menu dal tasty without onions garlic elders surprised see restaurant could get itone relatives commented ate great spread 10 years restaurantwhat else host needi strongly recommend lime want great vegetarian food best price mr sohail available party made sure every item available till endthanks much squeeze squeeze lime,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7710,Squeeze @ The Lime,one among good pure vegetarian restaurants ambiance averagefood good quality wise however multiple times observed deterioration service earlier used finger bowl table sauf end even sometimes offered complimentary chocolates trial despite asking multiple times finger bowl didnt gave damn,4.0,20.0,17,650,italian north indian chinese salad,3.27,1.49,2.08
7711,Squeeze @ The Lime,excellent place family get togethervery reasonable awesome foodstaff friendlystromlngly recommend veg delightvery nice arrangements,5.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7712,Squeeze @ The Lime,finally know new place take vegetarian eating motherwe went buffet cant tell one dish wasnt even average everything good coming back soon,4.0,27.0,52,650,italian north indian chinese salad,3.27,1.49,2.08
7713,Squeeze @ The Lime,lunch time office bring lunch box ordered china combo 129wen got food amazed platter much food 129 everything yummmm felt like authentic chinese moreover colleagues tated food loved great going squeeze lime guys made hectic day pleasantloved totallyfrom everyday without lunch box office would squeeze lime day,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7714,Squeeze @ The Lime,chose fried rice china combo got noodles return,2.0,5.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7715,Squeeze @ The Lime,good food organized birthday kids arranged everything nicely mr dinesh lime helpful indepth knowledge food helped us finalized decent menu made sure everything done meticulously food great guests liked lot malai kofta vilayati veg good definitely recommend place family gathering,5.0,1.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7716,Squeeze @ The Lime,babys first birthday party ambience good food served tasty quality great best thing place management goes way make sure satisfied,4.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7717,Squeeze @ The Lime,food presentation superbbbbbb gave catering contract lime mr dinesh sons bday party every guest delighted exotic food presentation mr dinesh personally present party taking care entire catering food ready time food item unique especially yum banana tikki kiwi punch chocolate gulab jamun manchow soup noodles list goes miss staff courageous sincere regards thanks entire team making sons bday party super duper successful event,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7718,Squeeze @ The Lime,lime restaurant served us catering house warming daughter birthday since last 3 year row couldnt find replacement better served usthen parties every time came box amazing hospitality well professional staff raj lime manager professional friendly understood requirement well andpresent us expected food really tasty right level spice used presented well guest liked would highly recommend catering services,5.0,1.0,32,650,italian north indian chinese salad,3.27,1.49,2.08
7719,Squeeze @ The Lime,waited 115 sizzlers pasta get servedif patience visittaste food ok risk visit,1.0,5.0,66,650,italian north indian chinese salad,3.27,1.49,2.08
7720,Squeeze @ The Lime,awesome food awesome service awesomehotel everything awesome ambience beautifulstaffs service awesomespecial manager dineshthank much,5.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7721,Squeeze @ The Lime,quick bday treat friends altogether new place sure bebut believe us enjoyed food amazing worth money u pay pure veg vegeterian thoroughly enjoyed dishes ambience decent enough liked,4.0,1.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7722,Squeeze @ The Lime,experience lime wonderful contacted house warming function 85+ odd guests specially want mention mr dinesh name day one actively involved conversation help us finalize menu also payment remaining things like food timing based upon guest arrival others professionally handled mr dinesh lime folks without bothering food awesome despite 85+ guest got lot positive response food guest relatives also kudos mr dinesh team,5.0,1.0,6,650,italian north indian chinese salad,3.27,1.49,2.08
7723,Squeeze @ The Lime,food packaging good ingredients food totally good given 4star worth price taste somewhat little less otherwise goodonly 129 rs eat great appetizing meal,4.0,8.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7724,Squeeze @ The Lime,used catering service squeeze lime kids birthday community premises received compliments food guests service good issue even guest count estimated chosen squeeze lime kids bday party found good attended parties roof top banquet best place planning party around 90100 guests look forward another event squeeze lime,4.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7725,Squeeze @ The Lime,recently hosted childs birthday party terrace lime arrangements really good service par excellence ambiance place awesomea host happy guests every guest called appreciate food thank dinesh fnb manager take keen interest making sure team takes extra mile make event successful one would really recommend lime quality service,5.0,2.0,37,650,italian north indian chinese salad,3.27,1.49,2.08
7726,Squeeze @ The Lime,nice place good food lot jain options fresh ingredients preparation lemon corriander soup paneer pasanda pasta noodles good presentation serving also upto mark needs improvement food delivery wait time,5.0,2.0,3,650,italian north indian chinese salad,3.27,1.49,2.08
7727,Squeeze @ The Lime,quality food bad noodles starter sweet everything drenched heavy oil taste shows oil used also low quality rather spending packaging food could spent money providing health food,1.0,9.0,14,650,italian north indian chinese salad,3.27,1.49,2.08
7728,Squeeze @ The Lime,twice place one rare places hyderabad good vegetarian food ambiance also good starters good representation,4.0,16.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7729,Squeeze @ The Lime,real value moneyone best places vegetaraian buffet around hitech citynot much rush good service decent spread taste also goodtry buffet,4.0,28.0,9,650,italian north indian chinese salad,3.27,1.49,2.08
7730,Squeeze @ The Lime,gone office partyfood excellentservice also goodthey options rooftop partywe chosen ac hall 45 people capacityoverall good experience,5.0,2.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7731,Squeeze @ The Lime,nice experiance good environmentfood good simply supebb arrangement nice friendly environment whole enjoyed lot,5.0,3.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7732,Squeeze @ The Lime,regular veg choices adequate clean ambience excellent food quality nofrill price given experience hosted get together home lime took catering work extremely professional time well planned staffs friendly demeanor quality food expected good mr dinesh ramalingam fb manager liaised kudos client centric reassuring thanks entire team lime rock,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7733,Squeeze @ The Lime,regular online customer squeeze lime gachibowli nearly two years comes italian food especially spaghetti pasta aglio olio restaurant serves best hyderabad trust tasted said pasta several restaurants city squeeze limes spaghetti porcini aglio alio beats,5.0,1.0,2,650,italian north indian chinese salad,3.27,1.49,2.08
7734,Squeeze @ The Lime,place love aromas lemon grassyou get taste shoots dishes visited place 6 times family friends colleagues reunions every time happened variety tasteespecially soup platter colourfulthe starters fact preciselike death chocolate icecreams specialty death startersthey enough craving muscles blends buds hospitality near good courtesy topping ice 3 cheers 5 thumbs placedr shankar anappindi 9849669966,5.0,1.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7735,Squeeze @ The Lime,sudden craving chole bhature made order platinum combo dinner priced rs 129 felt steal deal sandwich sweet delicious chole bhature kind okayish overall pack good enough two people also thumbs efficient hygienic packaging reorder yes ofcourse would recommend others well,4.0,155.0,1802,650,italian north indian chinese salad,3.27,1.49,2.08
7736,Squeeze @ The Lime,amazingly delicious veg food without garlic onionsthe variety menu amazing planner tikka pizza malaysian curry worldthe staff courteous polite recommend place anyone everyone including family friends,5.0,1.0,5,650,italian north indian chinese salad,3.27,1.49,2.08
7737,Squeeze @ The Lime,awesome food n awesome staff never food hyderabadambience food atmosphere makes feel great working staff friendly,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7738,Squeeze @ The Lime,simply best place town hosting party specially looking pure vegetarian authentic north indian food hosted lunch party 40 adults 15 kids today memorable experience important personal occasion wanted memory lifetime lime staff specially manager dinesh made sure happens way food excellent starters plenty one outclassing one taste guest kept asking lime staff kept serving without fuss loved ajwaini paneer tikka corn manchurian cottage cheese pizza pain puri dahi puri good yes delicious manchow soup opted instead tomato soup offered default main course also matching high expectations starters set curries great taste rotis naan served hot whenever one wants rice item also good didnt try one told guests served jalebi rabadi chocolate gulabjamoon desserts everyone loved themwould also like specially mention courtesy hospitality shown every member serving staff actually requesting guests taste everything treating guests could asked end special thanks lime manager dinesh made sure experience would strongly recommend place want memory long time,5.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7739,Squeeze @ The Lime,place easily one best exclusive vegetarian restaurants hyderabad food menu exhaustive includes cuisines south indian italian orient thai favourite north indian best part mouth wateringdelicious staff friendly service impeccable prices affordable pleasantly surprised looked prices taste quality way charge im gonna visit place atleast every fortnight,5.0,14.0,18,650,italian north indian chinese salad,3.27,1.49,2.08
7740,Squeeze @ The Lime,ive squeeze lime many times family always enjoy food like ambience chef mr dinesh best,5.0,1.0,0,650,italian north indian chinese salad,3.27,1.49,2.08
7741,Squeeze @ The Lime,food really nice quite authentic ive place multiple times lunch dinner place never disappointed mebe cuisine justice whether chinese indian italian everything tastes good must visit vegetarian food lovermust try soups chinese startersnow downside buffet ok cheap sure quality gets degraded buffet tastes good alacarte,4.0,38.0,49,650,italian north indian chinese salad,3.27,1.49,2.08
7742,Squeeze @ The Lime,great vegetarian food either food outlet order home go catering services party serve amazing food food options decently good staff courteous small scale party recently took catering services must say guests family delighted diverse menu well quality food great job squeeze lime team mr raj mr dinesh thanks great food excellent coordination,4.0,1.0,1,650,italian north indian chinese salad,3.27,1.49,2.08
7743,Squeeze @ The Lime,place many times feel buffets need improve feel upto mark la carte far better decor good really courteous staff,3.0,224.0,1239,650,italian north indian chinese salad,3.27,1.49,2.08
7744,Squeeze @ The Lime,went lunch buffet monday restaurant crowded ambiance good starters served good especially corn finger potato crispy yummy mayonnaise pizza average main course included mushroom fried rice roti paneer curry pasta noodles decent price 299 + tax place gave us good food buds,4.0,3.0,4,650,italian north indian chinese salad,3.27,1.49,2.08
7745,Squeeze @ The Lime,recently team lunch buffet lunch got surprised price 300 weekdays good starter like pizza slices pani dahi puri banana cutlet one manchuriya enough item main course much specious place would say book table visiting found place good value money,4.0,21.0,52,650,italian north indian chinese salad,3.27,1.49,2.08
